date,city,province,country,lat,long,confirmed,recovered,unspecified,hospitalized,discharged,dead,daily_diff_confirm,daily_diff_recover,daily_diff_dead,source
2020-02-24,NA,kanagawa,japan,35.4913535,139.284143,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-24,NA,tokyo,japan,35.6761919,139.6503106,5,0,0,5,0,0,4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,aizumi,tokushima,japan,NA,NA,1,0,0,1,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,asahikawa,hokkaido,japan,43.7708833,142.3650083,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,kumamoto,kumamoto,japan,32.8032164,130.7079369,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,kushiro,hokkaido,japan,42.9849413,144.3818041,1,0,0,0,0,1,0,0,1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,nagano,nagano,japan,NA,NA,1,0,0,1,0,0,0,0,-1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,nagoya,aichi,japan,35.18145060000001,136.9065571,3,0,0,3,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,okhotsk,hokkaido,japan,43.2203266,142.8634737,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,sapporo,hokkaido,japan,43.0617713,141.3544507,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-25,NA,kumamoto,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,atsugi,kanagawa,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,"biei, kamikawa",hokkaido,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,hakodate,hokkaido,japan,41.7686961,140.7290599,1,0,0,0,0,1,0,0,1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,hidaka,hokkaido,japan,NA,NA,2,0,2,0,0,0,1,0,-1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,ichikawa,chiba,japan,35.7135721,139.9279808,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,isumishi,chiba,japan,35.2539324,140.3850494,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,kanazawa,ishikawa,japan,36.5610309,136.6566474,1,0,0,0,1,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,mstumoto,nagano,japan,NA,NA,1,0,0,0,1,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,nagoya,aichi,japan,35.18145060000001,136.9065571,5,0,0,5,0,0,4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,ogaki,gifu,japan,35.3593013,136.6134417,1,0,0,1,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,sapporo,hokkaido,japan,43.0617713,141.3544507,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,tokyo,chiba,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,tokyo,tokyo,japan,35.6803997,139.7690174,4,0,4,0,0,0,3,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,yuasa,wakayama,japan,34.0294274,135.1904792,1,1,0,0,0,0,-3,1,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,NA,chiba,japan,35.6074041,140.1065366,1,0,1,0,0,0,0,-1,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,NA,kanagawa,japan,35.4913535,139.284143,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-26,NA,tokyo,japan,35.6761919,139.6503106,5,0,5,0,0,0,4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,"akkeshi, kushiro",hokkaido,japan,NA,NA,1,0,1,0,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,"biei, kamikawa",hokkaido,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,kamikawa,hokkaido,japan,43.8471582,142.7703824,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,"kikonai, oshima",hokkaido,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,kushiro,hokkaido,japan,42.9849413,144.3818041,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,nagoya,aichi,japan,35.18145060000001,136.9065571,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,ogaki,gifu,japan,35.3593013,136.6134417,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,okhotsk,hokkaido,japan,43.2203266,142.8634737,3,0,3,0,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,sagamihara,kanagawa,japan,35.5712568,139.373427,2,0,2,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,sapporo,hokkaido,japan,43.0617713,141.3544507,2,0,2,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,"setana, hiyama",hokkaido,japan,42.4174342,139.8827532,2,0,2,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,"takikawa, sorachi",hokkaido,japan,NA,NA,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,tokachi,hokkaido,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,"yakumo, oshima",hokkaido,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,yokohama,kanagawa,japan,35.4436739,139.6379639,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,NA,ishikawa,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,NA,kanagawa,japan,35.4913535,139.284143,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-27,NA,tokyo,japan,35.6761919,139.6503106,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,"chitose, ishikari",hokkaido,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,"fukagawa, sorachiso",hokkaido,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,ishikawa,ishikawa,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,kamikawa,hokkaido,japan,43.8471582,142.7703824,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,"kitami, okhotsk",hokkaido,japan,43.8039761,143.8957837,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,kushiro,hokkaido,japan,42.9849413,144.3818041,2,0,2,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,nagoya,aichi,japan,35.18145060000001,136.9065571,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,"nakafurano, kamikawa",hokkaido,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,osaka,osaka,japan,34.6937249,135.5022535,2,0,0,1,1,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,sapporo,hokkaido,japan,43.0617713,141.3544507,3,0,3,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,"setana, hiyama",hokkaido,japan,42.4174342,139.8827532,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-28,shizuoka,shizuoka,japan,34.9755668,138.3826773,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,kamikawa,hokkaido,japan,43.8471582,142.7703824,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,kochi,kochi,japan,33.5588821,133.5312383,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,nagoya,aichi,japan,35.18145060000001,136.9065571,1,0,0,0,0,1,0,0,1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,niigata,niigata,japan,37.9161244,139.0363708,1,0,1,0,0,0,0,0,-1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,osaka,osaka,japan,34.6937249,135.5022535,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,sapporo,hokkaido,japan,43.0617713,141.3544507,3,0,0,3,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,sendai,miyagi,japan,NA,NA,1,0,0,0,1,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,tokyo,tokyo,japan,35.6803997,139.7690174,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,tomakomai,hokkaido,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-02-29,yuasa,wakayama,japan,34.0294274,135.1904792,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,funabashi,chiba,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,ishikari,hokkaido,japan,43.1714217,141.3155371,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,kamamura,kanagawa,japan,35.3192128,139.5466731,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,kita-kyushu,fukuoka,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,"kitami, okhotsk",hokkaido,japan,43.8039761,143.8957837,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,kochi,kochi,japan,33.5588821,133.5312383,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,nagoya,aichi,japan,35.18145060000001,136.9065571,3,0,0,3,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,nishinomiya,hyogo,japan,34.7376029,135.3415109,1,0,0,1,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,sagamihara,kanagawa,japan,35.5712568,139.373427,2,0,0,0,2,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-01,tokyo,tokyo,japan,35.6803997,139.7690174,3,0,3,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,ainan,ehime,japan,NA,NA,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,asahikawa,hokkaido,japan,43.7708833,142.3650083,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,kamakura,kanagawa,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,kamo,niigata,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,"kitami, okhotsk",hokkaido,japan,43.8039761,143.8957837,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,niigata city,niigata,japan,NA,NA,3,0,3,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,okhotsk,hokkaido,japan,43.2203266,142.8634737,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,osaka,osaka,japan,34.6937249,135.5022535,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,sagamihara,kanagawa,japan,35.5712568,139.373427,5,0,0,1,4,0,3,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,sapporo,hokkaido,japan,43.0617713,141.3544507,1,0,1,0,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,kobe,hyogo,japan,34.6900806,135.19563110000001,2,0,1,1,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,kochi,kochi,japan,33.5588821,133.5312383,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,kyoto-shi,kyoto,japan,35.011564,135.7681489,1,0,0,0,1,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,nagoya,aichi,japan,35.18145060000001,136.9065571,5,0,5,0,0,0,4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,oita,oita,japan,NA,NA,1,0,0,1,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,sapporo,hokkaido,japan,43.0617713,141.3544507,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,shimonoseki,yamaguchi,japan,NA,NA,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,yokohama,kanagawa,japan,35.4436739,139.6379639,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,NA,tokyo,japan,35.6761919,139.6503106,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,aki,kochi,japan,33.5025379,133.9071048,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,asahikawa,hokkaido,japan,43.7708833,142.3650083,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,"gamagori, mikawa",aichi,japan,NA,NA,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,ichikawa,chiba,japan,35.7135721,139.9279808,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,"kitami, okhotsk",hokkaido,japan,43.8039761,143.8957837,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,kyoto-shi,kyoto,japan,35.011564,135.7681489,2,0,0,1,1,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,matsuyama,ehime,japan,NA,NA,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,mikawa,aichi,japan,NA,NA,3,0,2,1,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,miyazaki,miyazaki,japan,31.9077285,131.4202196,1,0,0,1,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,nagoya,aichi,japan,35.18145060000001,136.9065571,6,0,6,0,0,0,5,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,osaka,osaka,japan,34.6937249,135.5022535,2,0,2,0,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,owari,aichi,japan,35.3039172,136.8029671,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,aichi,japan,35.0182505,137.2923893,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,kochi,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,kumamoto,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,osaka,japan,34.6937249,135.5022535,9,0,0,7,2,0,8,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,tokyo,japan,35.6761919,139.6503106,4,0,3,1,0,0,-5,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,adachi,tokyo,japan,NA,NA,3,0,3,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,ageo,saitama,japan,NA,NA,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,daito,osaka,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
